Line	File Name	Source Function Name	Binary Address	Binary Function Name	Matching Rule \ Information
0396	ltable	luaH_new	0x14047BFF0	sub_14047BFF0	Neighbour matching
0397	ltable	luaH_free	0x14047C090	sub_14047C090	Neighbour matching
0398	ltable	getfreepos	N/A	N/A	ifdeffed out / inlined
0399	ltable	luaH_getnum	0x14047C110	sub_14047C110	Single called (xref) option
0400	ltable	luaH_getstr	0x14047C1B0	sub_14047C1B0	Last (referenced) function in file
0401	ltable	luaH_get	0x14047C200	sub_14047C200	Neighbour matching
0402	ltable	luaH_set	0x14047C2D0	sub_14047C2D0	Single called (xref) option
0403	ltable	luaH_setnum	0x14047C360	sub_14047C360	Single called (xref) option
0404	ltable	unbound_search	0x14047C3C0	sub_14047C3C0	Neighbour matching
0405	ltable	luaH_getn	0x14047C510	sub_14047C510	Single called (xref) option
0406	ltable	resize	0x14047C590	sub_14047C590	Single called (xref) option
0407	ltable	luaH_resizearray	0x14047C7E0	sub_14047C7E0	Single called (xref) option
0408	ltable	rehash	0x14047C810	sub_14047C810	Neighbour matching
0409	ltable	newkey	0x14047CA10	sub_14047CA10	Neighbour matching
0410	ltable	luaH_setstr	0x14047CB60	sub_14047CB60	Single called (xref) option
0411	ltablib	foreachi	0x140481F70	sub_140481F70	Score-based Matching
0412	ltablib	foreach	0x140482040	sub_140482040	Score-based Matching
0413	ltablib	maxn	0x140482100	sub_140482100	Neighbour matching
0414	ltablib	getn	0x1404821A0	sub_1404821A0	Neighbour matching
0415	ltablib	setn	0x1404821E0	sub_1404821E0	Anchor - Complex unique string / const
0416	ltablib	tinsert	0x140482220	sub_140482220	Agent - File-unique string / const
0417	ltablib	tremove	0x140482300	sub_140482300	Neighbour matching
0418	ltablib	addfield	0x1404823E0	sub_1404823E0	Neighbour matching
0419	ltablib	tconcat	N/A	N/A	ifdeffed out / inlined
0420	ltablib	set2	N/A	N/A	ifdeffed out / inlined
0421	ltablib	sort_comp	N/A	N/A	ifdeffed out / inlined
0422	ltablib	auxsort	0x140482590	sub_140482590	Anchor - Complex unique string / const
0423	ltablib	sort	0x140482AF0	sub_140482AF0	Neighbour matching
0424	ltablib	luaopen_table	0x140482B80	sub_140482B80	Neighbour matching
0425	lundump	error	N/A	N/A	ifdeffed out / inlined
0426	lundump	LoadBlock	N/A	N/A	ifdeffed out / inlined
0427	lundump	LoadChar	N/A	N/A	ifdeffed out / inlined
0428	lundump	LoadInt	0x14048BA00	sub_14048BA00	Score-based Matching
0429	lundump	LoadNumber	N/A	N/A	ifdeffed out / inlined
0430	lundump	LoadString	0x14048BA90	sub_14048BA90	Single called (xref) option
0431	lundump	LoadCode	0x14048BB60	sub_14048BB60	Score-based Matching
0432	lundump	LoadConstants	0x14048BC10	sub_14048BC10	Single called (xref) option
0433	lundump	LoadDebug	0x14048BF20	sub_14048BF20	Neighbour matching
0434	lundump	LoadFunction	0x14048C250	sub_14048C250	Agent - File-unique string / const
0435	lundump	luaU_header	0x14048C4B0	sub_14048C4B0	Neighbour matching
0436	lundump	LoadHeader	0x14048C4E0	sub_14048C4E0	Neighbour matching
0437	lundump	luaU_undump	0x14048C5F0	sub_14048C5F0	Score-based Matching
0438	lvm	luaV_tonumber	0x1404796B0	sub_1404796B0	Single called (xref) option
0439	lvm	luaV_tostring	0x140479710	sub_140479710	Single called (xref) option
0440	lvm	traceexec	0x1404797B0	sub_1404797B0	Score-based Matching
0441	lvm	callTMres	0x140479880	sub_140479880	Single called (xref) option
0442	lvm	callTM	0x140479930	sub_140479930	Neighbour matching
0443	lvm	luaV_gettable	0x1404799C0	sub_1404799C0	Single called (xref) option
0444	lvm	luaV_settable	0x140479AD0	sub_140479AD0	Single called (xref) option
0445	lvm	call_binTM	0x140479C10	sub_140479C10	Single called (xref) option
0446	lvm	get_compTM	0x140479C90	sub_140479C90	Neighbour matching
0447	lvm	call_orderTM	0x140479D60	sub_140479D60	Single called (xref) option
0448	lvm	l_strcmp	0x140479E10	sub_140479E10	Neighbour matching
0449	lvm	luaV_lessthan	0x140479EC0	sub_140479EC0	Single called (xref) option
0450	lvm	lessequal	0x140479F80	sub_140479F80	Single called (xref) option
0451	lvm	luaV_equalval	0x14047A070	sub_14047A070	Neighbour matching
0452	lvm	luaV_concat	0x14047A1C0	sub_14047A1C0	Agent - File-unique string / const
0453	lvm	Arith	0x14047A410	sub_14047A410	Neighbour matching
0454	lvm	luaV_execute	0x14047A610	sub_14047A610	Anchor - Complex unique string / const
0455	lzio	luaZ_fill	0x14047D440	sub_14047D440	Single called (xref) option
0456	lzio	luaZ_lookahead	0x14047D490	sub_14047D490	Neighbour matching
0457	lzio	luaZ_init	0x14047D500	sub_14047D500	Neighbour matching
0458	lzio	luaZ_read	0x14047D520	sub_14047D520	Single called (xref) option
0459	lzio	luaZ_openspace	0x14047D5E0	sub_14047D5E0	Single called (xref) option
0460	ltm	luaT_init	N/A	N/A	N/A
0461	ltm	luaT_gettm	0x14048F2C6	malloc_0	Locked and ordered neighbouring functions
0462	ltm	luaT_gettmbyobj	0x14048F2CC	memcpy	Single called (xref) option
0463	ldebug	currentpc	N/A	N/A	Unused - Static function without internal xrefs
0464	ldebug	currentline	0x140474690	sub_140474690	Single called (xref) option
0465	ldebug	lua_sethook	0x1404746E0	sub_1404746E0	Single called (xref) option
0466	ldebug	lua_gethook	N/A	N/A	N/A
0467	ldebug	lua_gethookmask	N/A	N/A	N/A
0468	ldebug	lua_gethookcount	0x140474710	sub_140474710	Neighbour matching
0469	ldebug	lua_getstack	0x140474720	sub_140474720	Agent - File-unique string / const
0470	ldebug	getluaproto	N/A	N/A	Unused - Static function without internal xrefs
0471	ldebug	findlocal	0x1404747A0	sub_1404747A0	Single called (xref) option
0472	ldebug	lua_getlocal	0x140474850	sub_140474850	Single called (xref) option
0473	ldebug	lua_setlocal	0x1404748C0	sub_1404748C0	Single called (xref) option
0474	ldebug	funcinfo	0x140474930	sub_140474930	Score-based Matching
0475	ldebug	info_tailcall	N/A	N/A	N/A
0476	ldebug	collectvalidlines	0x1404749C0	sub_1404749C0	Single called (xref) option
0477	ldebug	precheck	N/A	N/A	Unused - Static function without internal xrefs
0478	ldebug	luaG_checkopenop	0x140474A90	sub_140474A90	Single called (xref) option
0479	ldebug	checkArgMode	0x140474AC0	sub_140474AC0	Neighbour matching
0480	ldebug	symbexec	0x140474B10	sub_140474B10	Single called (xref) option
0481	ldebug	luaG_checkcode	0x140475100	sub_140475100	Single called (xref) option
0482	ldebug	kname	N/A	N/A	Unused - Static function without internal xrefs
0483	ldebug	getobjname	0x140475120	sub_140475120	Anchor - Complex unique string / const
0484	ldebug	getfuncname	0x140475330	sub_140475330	Neighbour matching
0485	ldebug	isinstack	N/A	N/A	Unused - Static function without internal xrefs
0486	ldebug	addinfo	0x1404753F0	sub_1404753F0	Single called (xref) option
0487	ldebug	luaG_errormsg	0x1404754F0	sub_1404754F0	Neighbour matching
0488	ldebug	luaG_runerror	0x1404755A0	sub_1404755A0	Single called (xref) option
0489	ldebug	auxgetinfo	0x1404755E0	sub_1404755E0	Neighbour matching
0490	ldebug	lua_getinfo	0x140475780	sub_140475780	Neighbour matching
0491	ldebug	luaG_typeerror	0x140475870	sub_140475870	Agent - File-unique string / const
0492	ldebug	luaG_concaterror	0x140475940	sub_140475940	Neighbour matching
0493	ldebug	luaG_aritherror	0x140475960	sub_140475960	Agent - File-unique string / const
0494	ldebug	luaG_ordererror	0x1404759B0	sub_1404759B0	Agent - File-unique string / const
0495	ldo	luaD_seterrorobj	0x140477B90	sub_140477B90	Anchor - Complex unique string / const
0496	ldo	luaD_rawrunprotected	0x140477C40	sub_140477C40	Neighbour matching
0497	ldo	correctstack	0x140477CF0	sub_140477CF0	Neighbour matching
0498	ldo	luaD_reallocstack	0x140477DA0	sub_140477DA0	Neighbour matching
0499	ldo	luaD_reallocCI	0x140477E30	sub_140477E30	Agent - File-unique string / const
0500	ldo	luaD_growstack	0x140477EE0	sub_140477EE0	Neighbour matching
0501	ldo	luaD_callhook	0x140477F00	sub_140477F00	Neighbour matching
0502	ldo	adjust_varargs	0x140478030	sub_140478030	Neighbour matching
0503	ldo	tryfuncTM	0x1404781F0	sub_1404781F0	Score-based Matching
0504	ldo	callrethooks	0x1404782B0	sub_1404782B0	Neighbour matching
0505	ldo	luaD_poscall	0x140478330	sub_140478330	Score-based Matching
0506	ldo	resume_error	0x1404783D0	sub_1404783D0	Neighbour matching
0507	ldo	lua_yield	0x140478450	sub_140478450	Anchor - Complex unique string / const
0508	ldo	f_parser	0x140478500	sub_140478500	Single caller (xref) option
0509	ldo	restore_stack_limit	N/A	N/A	N/A
0510	ldo	resetstack	0x140478610	sub_140478610	Score-based Matching
0511	ldo	luaD_throw	0x1404786B0	sub_1404786B0	Single called (xref) option
0512	ldo	growCI	N/A	N/A	N/A
0513	ldo	luaD_precall	0x140478720	sub_140478720	Single called (xref) option
0514	ldo	luaD_call	0x1404789E0	sub_1404789E0	Single called (xref) option
0515	ldo	resume	0x140478A90	sub_140478A90	Neighbour matching
0516	ldo	lua_resume	0x140478B20	sub_140478B20	Anchor - Complex unique string / const
0517	ldo	luaD_pcall	0x140478BE0	sub_140478BE0	Neighbour matching
0518	ldo	luaD_protectedparser	N/A	N/A	N/A
0519	lapi	index2adr	0x1404715E0	sub_1404715E0	Agent - File-unique string / const
0520	lapi	getcurrenv	N/A	N/A	Unused - Static function without internal xrefs
0521	lapi	luaA_pushobject	0x140471690	sub_140471690	Neighbour matching
0522	lapi	lua_checkstack	0x1404716B0	sub_1404716B0	Single called (xref) option
0523	lapi	lua_xmove	0x140471750	sub_140471750	Single called (xref) option
0524	lapi	lua_setlevel	0x1404717B0	sub_1404717B0	Score-based Matching
0525	lapi	lua_atpanic	0x1404717C0	sub_1404717C0	Neighbour matching
0526	lapi	lua_newthread	0x1404717E0	sub_1404717E0	Single called (xref) option
0527	lapi	lua_gettop	0x140471830	sub_140471830	Single called (xref) option
0528	lapi	lua_settop	0x140471840	sub_140471840	Single called (xref) option
0529	lapi	lua_remove	0x1404718A0	sub_1404718A0	Single called (xref) option
0530	lapi	lua_insert	0x1404718F0	sub_1404718F0	Neighbour matching
0531	lapi	lua_replace	0x140471950	sub_140471950	Agent - File-unique string / const
0532	lapi	lua_pushvalue	0x140471A20	sub_140471A20	Single called (xref) option
0533	lapi	lua_type	0x140471A50	sub_140471A50	Single called (xref) option
0534	lapi	lua_typename	0x140471A80	sub_140471A80	Single called (xref) option
0535	lapi	lua_iscfunction	0x140471AA0	sub_140471AA0	Single called (xref) option
0536	lapi	lua_isnumber	0x140471AD0	sub_140471AD0	Single called (xref) option
0537	lapi	lua_isstring	0x140471B00	sub_140471B00	Single called (xref) option
0538	lapi	lua_isuserdata	N/A	N/A	N/A
0539	lapi	lua_rawequal	0x140471B40	sub_140471B40	Single called (xref) option
0540	lapi	lua_equal	0x140471B90	sub_140471B90	Score-based Matching
0541	lapi	lua_lessthan	0x140471BF0	sub_140471BF0	Single called (xref) option
0542	lapi	lua_tonumber	0x140471C40	sub_140471C40	Single called (xref) option
0543	lapi	lua_tointeger	0x140471C80	sub_140471C80	Single called (xref) option
0544	lapi	lua_toboolean	0x140471CB0	sub_140471CB0	Single called (xref) option
0545	lapi	lua_tolstring	0x140471CE0	sub_140471CE0	Neighbour matching
0546	lapi	lua_objlen	0x140471D90	sub_140471D90	Single called (xref) option
0547	lapi	lua_tocfunction	0x140471E10	sub_140471E10	Single called (xref) option
0548	lapi	lua_touserdata	0x140471E40	sub_140471E40	Single called (xref) option
0549	lapi	lua_tothread	0x140471E80	sub_140471E80	Single called (xref) option
0550	lapi	lua_topointer	0x140471EA0	sub_140471EA0	Score-based Matching
0551	lapi	lua_pushnil	0x140471F10	sub_140471F10	Single called (xref) option
0552	lapi	lua_pushnumber	0x140471F30	sub_140471F30	Single called (xref) option
0553	lapi	lua_pushinteger	0x140471F50	sub_140471F50	Single called (xref) option
0554	lapi	lua_pushlstring	0x140471F70	sub_140471F70	Single called (xref) option
0555	lapi	lua_pushstring	0x140471FE0	sub_140471FE0	Single caller (xref) option
0556	lapi	lua_pushvfstring	0x140472030	sub_140472030	Neighbour matching
0557	lapi	lua_pushfstring	0x140472090	sub_140472090	Single called (xref) option
0558	lapi	lua_pushcclosure	0x1404720E0	sub_1404720E0	Single called (xref) option
0559	lapi	lua_pushboolean	0x1404721C0	sub_1404721C0	Single called (xref) option
0560	lapi	lua_pushlightuserdata	0x1404721E0	sub_1404721E0	Single called (xref) option
0561	lapi	lua_pushthread	0x140472200	sub_140472200	Single called (xref) option
0562	lapi	lua_gettable	0x140472230	sub_140472230	Single called (xref) option
0563	lapi	lua_getfield	0x140472260	sub_140472260	Single called (xref) option
0564	lapi	lua_rawget	0x1404722D0	sub_1404722D0	Single called (xref) option
0565	lapi	lua_rawgeti	0x140472310	sub_140472310	Single called (xref) option
0566	lapi	lua_createtable	0x140472350	sub_140472350	Single called (xref) option
0567	lapi	lua_getmetatable	0x1404723C0	sub_1404723C0	Single called (xref) option
0568	lapi	lua_getfenv	0x140472420	sub_140472420	Single called (xref) option
0569	lapi	lua_settable	0x1404724A0	sub_1404724A0	Single called (xref) option
0570	lapi	lua_setfield	0x1404724D0	sub_1404724D0	Single called (xref) option
0571	lapi	lua_rawset	0x140472550	sub_140472550	Single called (xref) option
0572	lapi	lua_rawseti	0x1404725D0	sub_1404725D0	Single called (xref) option
0573	lapi	lua_setmetatable	0x140472650	sub_140472650	Single called (xref) option
0574	lapi	lua_setfenv	0x140472710	sub_140472710	Single called (xref) option
0575	lapi	lua_call	0x1404727B0	sub_1404727B0	Single called (xref) option
0576	lapi	f_call	0x140472800	sub_140472800	Neighbour matching
0577	lapi	lua_pcall	0x140472810	sub_140472810	Single called (xref) option
0578	lapi	f_Ccall	N/A	N/A	N/A
0579	lapi	lua_cpcall	N/A	N/A	N/A
0580	lapi	lua_load	0x1404728A0	sub_1404728A0	Single called (xref) option
0581	lapi	lua_dump	0x1404728F0	sub_1404728F0	Single called (xref) option
0582	lapi	lua_status	0x140472940	sub_140472940	Neighbour matching
0583	lapi	lua_gc	0x140472950	sub_140472950	Single called (xref) option
0584	lapi	lua_error	0x140472B10	sub_140472B10	Neighbour matching
0585	lapi	lua_next	0x140472B20	sub_140472B20	Single called (xref) option
0586	lapi	lua_concat	0x140472B60	sub_140472B60	Single called (xref) option
0587	lapi	lua_getallocf	N/A	N/A	Unused - No xrefs inside the open source
0588	lapi	lua_setallocf	N/A	N/A	Unused - No xrefs inside the open source
0589	lapi	lua_newuserdata	0x140472C00	sub_140472C00	Single called (xref) option
0590	lapi	aux_upvalue	N/A	N/A	Unused - Static function without internal xrefs
0591	lapi	lua_getupvalue	0x140472C80	sub_140472C80	Score-based Matching
0592	lapi	lua_setupvalue	0x140472D10	sub_140472D10	Score-based Matching
0593	lgc	removeentry	N/A	N/A	Unused - Static function without internal xrefs
0594	lgc	reallymarkobject	0x140475A10	sub_140475A10	Single called (xref) option
0595	lgc	marktmu	N/A	N/A	N/A
0596	lgc	luaC_separateudata	0x140475B30	sub_140475B30	Single called (xref) option
0597	lgc	traversetable	0x140475C10	sub_140475C10	Score-based Matching
0598	lgc	traverseproto	0x140475DF0	sub_140475DF0	Neighbour matching
0599	lgc	traverseclosure	0x140475EF0	sub_140475EF0	Neighbour matching
0600	lgc	checkstacksizes	0x140475FA0	sub_140475FA0	Score-based Matching
0601	lgc	traversestack	N/A	N/A	N/A
0602	lgc	propagatemark	0x1404760D0	sub_1404760D0	Single caller (xref) option
0603	lgc	propagateall	0x140476D60	sub_140476D60	Single caller (xref) option
0604	lgc	iscleared	N/A	N/A	Unused - Static function without internal xrefs
0605	lgc	cleartable	0x140476210	sub_140476210	Neighbour matching
0606	lgc	freeobj	0x140476350	sub_140476350	Single called (xref) option
0607	lgc	sweeplist	0x140476540	sub_140476540	Neighbour matching
0608	lgc	checkSizes	0x140476600	sub_140476600	Score-based Matching
0609	lgc	GCTM	0x1404767B0	sub_1404767B0	Single caller (xref) option
0610	lgc	luaC_callGCTM	0x1404768D0	sub_1404768D0	Neighbour matching
0611	lgc	luaC_freeall	0x140476930	sub_140476930	Single called (xref) option
0612	lgc	markmt	N/A	N/A	N/A
0613	lgc	markroot	0x140476B20	sub_140476B20	Score-based Matching
0614	lgc	remarkupvals	N/A	N/A	N/A
0615	lgc	atomic	0x140476BD0	sub_140476BD0	Single called (xref) option
0616	lgc	singlestep	0x140476F50	sub_140476F50	Neighbour matching
0617	lgc	luaC_step	0x140477250	sub_140477250	Single called (xref) option
0618	lgc	luaC_fullgc	0x140477350	sub_140477350	Neighbour matching
0619	lgc	luaC_barrierf	0x140477400	sub_140477400	Single called (xref) option
0620	lgc	luaC_barrierback	0x140477430	sub_140477430	Single called (xref) option
0621	lgc	luaC_link	0x140477450	sub_140477450	Neighbour matching
0622	lgc	luaC_linkupval	0x140477470	sub_140477470	Single called (xref) option
0623	lcode	isnumeral	N/A	N/A	Unused - Static function without internal xrefs
0624	lcode	fixjump	0x14048C670	sub_14048C670	Single called (xref) option
0625	lcode	luaK_getlabel	0x14048C6E0	sub_14048C6E0	Single called (xref) option
0626	lcode	getjump	N/A	N/A	Unused - Static function without internal xrefs
0627	lcode	getjumpcontrol	N/A	N/A	Unused - Static function without internal xrefs
0628	lcode	need_value	0x14048C6F0	sub_14048C6F0	Single called (xref) option
0629	lcode	patchtestreg	N/A	N/A	Unused - Static function without internal xrefs
0630	lcode	removevalues	0x14048C750	sub_14048C750	Neighbour matching
0631	lcode	patchlistaux	0x14048C7E0	sub_14048C7E0	Single called (xref) option
0632	lcode	dischargejpc	N/A	N/A	N/A
0633	lcode	luaK_concat	0x14048C990	sub_14048C990	Neighbour matching
0634	lcode	luaK_checkstack	0x14048C9F0	sub_14048C9F0	Single called (xref) option
0635	lcode	luaK_reserveregs	0x14048CA40	sub_14048CA40	Single called (xref) option
0636	lcode	freereg	N/A	N/A	Unused - Static function without internal xrefs
0637	lcode	freeexp	N/A	N/A	Unused - Static function without internal xrefs
0638	lcode	addk	0x14048CAB0	sub_14048CAB0	Agent - File-unique string / const
0639	lcode	luaK_stringK	0x14048CBD0	sub_14048CBD0	Neighbour matching
0640	lcode	luaK_numberK	0x14048CC00	sub_14048CC00	Single called (xref) option
0641	lcode	boolK	N/A	N/A	N/A
0642	lcode	nilK	N/A	N/A	N/A
0643	lcode	luaK_setreturns	0x14048CC30	sub_14048CC30	Single called (xref) option
0644	lcode	luaK_setoneret	0x14048CCC0	sub_14048CCC0	Score-based Matching
0645	lcode	invertjump	0x14048CD20	sub_14048CD20	Neighbour matching
0646	lcode	constfolding	0x14048CD70	sub_14048CD70	Neighbour matching
0647	lcode	luaK_fixline	0x14048CED0	sub_14048CED0	Score-based Matching
0648	lcode	luaK_code	0x14048CEF0	sub_14048CEF0	Single called (xref) option
0649	lcode	luaK_codeABC	0x14048CFE0	sub_14048CFE0	Single called (xref) option
0650	lcode	luaK_codeABx	0x14048D010	sub_14048D010	Neighbour matching
0651	lcode	luaK_setlist	0x14048D030	sub_14048D030	Agent - File-unique string / const
0652	lcode	luaK_nil	0x14048D0D0	sub_14048D0D0	Neighbour matching
0653	lcode	luaK_jump	0x14048D170	sub_14048D170	Neighbour matching
0654	lcode	luaK_ret	0x14048D210	sub_14048D210	Single called (xref) option
0655	lcode	condjump	N/A	N/A	N/A
0656	lcode	luaK_patchtohere	0x14048D230	sub_14048D230	Single called (xref) option
0657	lcode	luaK_dischargevars	0x14048D290	sub_14048D290	Single called (xref) option
0658	lcode	code_label	N/A	N/A	N/A
0659	lcode	discharge2reg	0x14048D370	sub_14048D370	Score-based Matching
0660	lcode	discharge2anyreg	0x14048D4C0	sub_14048D4C0	Neighbour matching
0661	lcode	exp2reg	0x14048D500	sub_14048D500	Neighbour matching
0662	lcode	luaK_exp2nextreg	0x14048D6E0	sub_14048D6E0	Single called (xref) option
0663	lcode	luaK_exp2anyreg	0x14048D770	sub_14048D770	Neighbour matching
0664	lcode	luaK_exp2val	0x14048D7E0	sub_14048D7E0	Neighbour matching
0665	lcode	luaK_exp2RK	0x14048D860	sub_14048D860	Score-based Matching
0666	lcode	luaK_storevar	0x14048D9A0	sub_14048D9A0	Single called (xref) option
0667	lcode	luaK_self	0x14048DAA0	sub_14048DAA0	Neighbour matching
0668	lcode	jumponcond	0x14048DBC0	sub_14048DBC0	Single called (xref) option
0669	lcode	luaK_goiftrue	0x14048DCA0	sub_14048DCA0	Single called (xref) option
0670	lcode	luaK_goiffalse	0x14048DDD0	sub_14048DDD0	Neighbour matching
0671	lcode	codenot	0x14048DEF0	sub_14048DEF0	Single called (xref) option
0672	lcode	luaK_indexed	0x14048DFF0	sub_14048DFF0	Single called (xref) option
0673	lcode	codearith	0x14048E010	sub_14048E010	Single called (xref) option
0674	lcode	codecomp	0x14048E120	sub_14048E120	Single called (xref) option
0675	lcode	luaK_prefix	0x14048E200	sub_14048E200	Score-based Matching
0676	lcode	luaK_infix	0x14048E320	sub_14048E320	Score-based Matching
0677	lcode	luaK_posfix	0x14048E390	sub_14048E390	Single called (xref) option
0678	lcode	luaK_patchlist	0x14048E620	sub_14048E620	Single called (xref) option
0679	loslib	difftime	N/A	N/A	Unused - Static function without internal xrefs
0680	loslib	gmtime	N/A	N/A	Unused - Static function without internal xrefs
0681	loslib	localtime	N/A	N/A	Unused - Static function without internal xrefs
0682	loslib	mktime	N/A	N/A	Unused - Static function without internal xrefs
0683	loslib	time	N/A	N/A	Unused - Static function without internal xrefs
0684	loslib	os_pushresult	N/A	N/A	N/A
0685	loslib	os_execute	N/A	N/A	N/A
0686	loslib	os_remove	N/A	N/A	N/A
0687	loslib	os_rename	N/A	N/A	N/A
0688	loslib	os_tmpname	N/A	N/A	N/A
0689	loslib	os_getenv	N/A	N/A	N/A
0690	loslib	os_clock	N/A	N/A	N/A
0691	loslib	setfield	N/A	N/A	N/A
0692	loslib	setboolfield	N/A	N/A	N/A
0693	loslib	getboolfield	N/A	N/A	N/A
0694	loslib	getfield	N/A	N/A	N/A
0695	loslib	os_date	N/A	N/A	N/A
0696	loslib	os_time	0x14047E150	sub_14047E150	Score-based Matching
0697	loslib	os_difftime	0x14047E400	sub_14047E400	Score-based Matching
0698	loslib	os_setlocale	N/A	N/A	N/A
0699	loslib	os_exit	N/A	N/A	N/A
0700	loslib	luaopen_os	0x14047E460	sub_14047E460	Single caller (xref) option
